ID,County,Jurisdiction,Precinct,Population,White,Black,Latino,Democrat,Republican,Libertarian,Green
P0991534000008,Macomb County,MACOMB,CHESTERFIELD TOWNSHIP; 8,2725,2596,46,56,490,991,44,17
P0190760000001,Benzie County,BENZIE,BENZONIA TOWNSHIP; 1,2727,2573,14,73,724,825,56,31
P1614978000001,Washtenaw County,WASHTENAW,LYNDON TOWNSHIP; 1,2720,2552,84,47,751,837,49,19
P1638494000006,Wayne County,WAYNE,WAYNE CITY; 6,2700,2163,401,99,859,688,48,20
P1251004000001,Oakland County,OAKLAND,BRANDON TOWNSHIP; 1,2749,2664,27,52,420,965,66,19
P0493330000015,Genesee County,GENESEE,GRAND BLANC TOWNSHIP; 15,2743,2578,76,65,515,775,50,10
P1610300005011,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 5; Precinct 11,2691,2258,238,86,1684,199,34,25
P1494906000001,St. Joseph County,ST. JOSEPH,LOCKPORT TOWNSHIP; 1,2716,2414,176,59,497,699,50,10
P0756276000001,Jackson County,JACKSON,PARMA TOWNSHIP; 1,2726,2550,89,77,379,789,68,13
P0993682000001,Macomb County,MACOMB,HARRISON TOWNSHIP; 1,2728,2270,369,76,603,691,46,9
P1636762500024,Wayne County,WAYNE,REDFORD TOWNSHIP; 24,2697,1957,625,65,898,442,53,9
P1618910000002,Washtenaw County,WASHTENAW,YORK TOWNSHIP; 2,2720,2527,48,88,690,818,67,11
P0813400001006,Kent County,KENT,GRAND RAPIDS CITY; Ward 1; Precinct 6,2725,2512,66,114,761,788,59,19
P1633558000003,Wayne County,WAYNE,GROSSE POINTE WOODS CITY; 3,2726,2426,189,58,826,885,66,17
P0997076000008,Macomb County,MACOMB,ST. CLAIR SHORES CITY; 8,2728,2624,30,53,577,817,60,21
P1634900000011A,Wayne County,WAYNE,LIVONIA CITY; 11|A,2824,2558,87,87,715,797,73,20
P0434096002002,Dickinson County,DICKINSON,IRON MOUNTAIN CITY; 2,2743,2641,9,47,396,671,52,20
P0933704000004,Livingston County,LIVINGSTON,HARTLAND TOWNSHIP; 4,2754,2671,15,82,479,1045,71,8
P0997076000017,Macomb County,MACOMB,ST. CLAIR SHORES CITY; 17,2734,2575,74,54,702,1026,72,10
P1258548000001,Oakland County,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 1,2728,2019,365,40,1030,627,40,8
P0676116000001,Ionia County,IONIA,ORLEANS TOWNSHIP; 1,2743,2623,4,138,299,743,50,5
P1257004000002,Oakland County,OAKLAND,ROYAL OAK CITY; 2,2735,2534,68,83,893,543,93,24
P0492902000004,Genesee County,GENESEE,FLINT TOWNSHIP; 4,2668,1017,1441,53,1097,284,17,12
P1258686000002,Oakland County,OAKLAND,WHITE LAKE TOWNSHIP; 2,2753,2674,4,66,507,1070,74,17
P0556334000001,Grand Traverse County,GD. TRAVERSE,PENINSULA TOWNSHIP; 1,2771,2671,1,94,966,1096,79,12
P1256110000012,Oakland County,OAKLAND,ORION TOWNSHIP; 12,2730,2565,51,84,512,789,57,22
P0818894002011,Kent County,KENT,WYOMING CITY; Ward 2; Precinct 11,2634,1494,247,1338,405,178,34,17
P0997646000036,Macomb County,MACOMB,STERLING HEIGHTS CITY; 36,2759,2652,24,49,570,910,64,12
P0813400002050,Kent County,KENT,GRAND RAPIDS CITY; Ward 2; Precinct 50,2688,2202,280,145,1130,229,75,40
P0813124000008,Kent County,KENT,GAINES TOWNSHIP; 8,2734,2558,62,63,465,965,74,12
P1635898000001,Wayne County,WAYNE,NORTHVILLE CITY; 1,2739,2551,54,49,917,802,89,18
P1632100000001,Wayne County,WAYNE,DEARBORN CITY; 1,2616,2295,93,57,581,93,11,17
P1258424000027,Oakland County,OAKLAND,WATERFORD TOWNSHIP; 27,2665,2351,152,146,559,708,64,18
P1258686000001,Oakland County,OAKLAND,WHITE LAKE TOWNSHIP; 1,2740,2605,38,72,610,977,64,14
P1632200006150,Wayne County,WAYNE,DETROIT CITY; 150,2703,912,1297,54,705,69,14,11
P1636506000003,Wayne County,WAYNE,PLYMOUTH CITY; 3,2766,2652,27,41,895,725,67,12
P0938116000002,Livingston County,LIVINGSTON,TYRONE TOWNSHIP; 2,2748,2658,14,74,569,1123,65,21
P0991534000002,Macomb County,MACOMB,CHESTERFIELD TOWNSHIP; 2,2744,2532,105,40,456,890,44,9
P1637496000009,Wayne County,WAYNE,SOUTHGATE CITY; 9,2724,2502,37,179,494,542,42,9
P0993042000004,Macomb County,MACOMB,FRASER CITY; 4,2723,2427,122,84,528,652,24,12
P0992429000012,Macomb County,MACOMB,EASTPOINTE CITY; 12,2701,1427,1159,53,1221,364,25,15
P0992429000004,Macomb County,MACOMB,EASTPOINTE CITY; 4,2725,2188,408,40,699,443,27,14
P1634900000014A,Wayne County,WAYNE,LIVONIA CITY; 14|A,2808,2616,71,51,721,755,68,16
P1472976000002,St. Clair County,ST. CLAIR,FORT GRATIOT TOWNSHIP; 2,2751,2645,25,81,445,889,62,18
P0997646000012,Macomb County,MACOMB,STERLING HEIGHTS CITY; 12,2757,2413,99,25,669,842,51,12
P0991534000007,Macomb County,MACOMB,CHESTERFIELD TOWNSHIP; 7,2757,2596,79,47,505,973,34,10
P1258424000020,Oakland County,OAKLAND,WATERFORD TOWNSHIP; 20,2649,1770,547,324,537,434,37,13
P1156690000001,Monroe County,MONROE,RAISINVILLE TOWNSHIP; 1,2760,2699,12,51,440,1066,46,17
P0754698000004,Jackson County,JACKSON,LEONI TOWNSHIP; 4,2758,2604,64,64,461,830,65,25
P1255056000010,Oakland County,OAKLAND,MADISON HEIGHTS CITY; 10,2748,2314,187,38,564,616,54,12
P0496818000003,Genesee County,GENESEE,RICHFIELD TOWNSHIP; 3,2739,2621,17,103,561,787,76,13
P0955044000001,Luce County,LUCE,MCMILLAN TOWNSHIP; 1,2692,2401,7,43,314,730,49,14
P1255982000007,Oakland County,OAKLAND,OAKLAND TOWNSHIP; 7,2760,2385,134,87,594,1075,35,16
P1256903502025,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 25,2767,2450,54,60,658,888,55,15
P0817544000003,Kent County,KENT,SPARTA TOWNSHIP; 3,2742,2585,4,142,413,863,67,11
P0578662000001,Gratiot County,GRATIOT,WHEELER TOWNSHIP; 1,2786,2703,7,135,329,796,40,9
P1610300004008,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 4; Precinct 8,2710,1671,257,139,1033,160,41,17
P1256903504015,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 15,2715,2204,171,304,381,486,52,15
P0210740000006,Berrien County,BERRIEN,BENTON TOWNSHIP; 6,2712,533,2030,112,936,122,17,6
P1258548000006,Oakland County,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 6,2741,1907,319,29,819,521,20,10
P1213098000002,Muskegon County,MUSKEGON,FRUITLAND TOWNSHIP; 2,2736,2587,31,48,597,767,62,13
P0813124000007,Kent County,KENT,GAINES TOWNSHIP; 7,2753,2592,35,82,559,1225,75,14
P0818894002010,Kent County,KENT,WYOMING CITY; Ward 2; Precinct 10,2642,1597,284,1095,446,293,28,10
P1176830000001,Montcalm County,MONTCALM,RICHLAND TOWNSHIP; 1,2778,2683,22,91,307,784,50,7
P0252593500002,Calhoun County,CALHOUN,EMMETT TOWNSHIP; 2,2776,2640,44,81,536,916,67,15
P0872116000001,Lapeer County,LAPEER,DEERFIELD TOWNSHIP; 1,2780,2722,8,72,375,978,52,14
P1593696000001,Van Buren County,VAN BUREN,HARTFORD CITY; 1,2688,1933,44,793,291,414,25,4
P0451482001001,Eaton County,EATON,CHARLOTTE CITY; Ward 1; Precinct 1,2738,2564,24,159,465,504,58,9
P1634004000001,Wayne County,WAYNE,HURON TOWNSHIP; 1,2750,2614,35,65,493,938,66,14
P0995048000021,Macomb County,MACOMB,MACOMB TOWNSHIP; 21,2782,2530,95,40,543,1022,51,9
P0377094000001,Clinton County,CLINTON,ST. JOHNS CITY; 1,2771,2592,78,101,509,701,76,14
P1211966000001,Muskegon County,MUSKEGON,DALTON TOWNSHIP; 1,2758,2608,22,85,519,797,44,15
P1634068004002,Wayne County,WAYNE,INKSTER CITY; Ward 4; Precinct 2,2721,1132,1130,78,762,87,12,6
P0552802000001,Grand Traverse County,GD. TRAVERSE,FIFE LAKE TOWNSHIP; 1,2791,2072,642,96,219,551,46,16
P0816466000005,Kent County,KENT,PLAINFIELD TOWNSHIP; 5,2761,2614,33,53,626,807,84,26
P0756892000001,Jackson County,JACKSON,RIVES TOWNSHIP; 1,2783,2695,27,37,367,821,51,11
P1230370000001,Newaygo County,NEWAYGO,ASHLAND TOWNSHIP; 1,2773,2560,4,342,304,837,52,8
P1634900000020A,Wayne County,WAYNE,LIVONIA CITY; 20|A,2789,2615,65,60,602,861,55,13
P1457052000006,Saginaw County,SAGINAW,SAGINAW CITY; 6,2717,273,2168,377,912,26,4,2
P1250410500006,Oakland County,OAKLAND,AUBURN HILLS CITY; 6,2760,2068,333,321,673,746,45,11
P1258424000013,Oakland County,OAKLAND,WATERFORD TOWNSHIP; 13,2652,1935,451,260,535,403,47,16
P0554924000002,Grand Traverse County,GD. TRAVERSE,LONG LAKE TOWNSHIP; 2,2794,2700,3,39,645,1080,64,26
P1556194006001,Shiawassee County,SHIAWASSEE,OWOSSO CITY; Ward 6; Precinct 1,2761,2647,11,139,350,496,68,17
P1634900000004A,Wayne County,WAYNE,LIVONIA CITY; 4|A,2771,2483,91,66,834,1034,60,16
P0215776001001,Berrien County,BERRIEN,NILES CITY; 1,2688,1990,477,182,388,421,35,12
P0998400003051,Macomb County,MACOMB,WARREN CITY; Ward 3; Precinct 51,2789,2550,121,29,657,834,38,13
P0491206000007,Genesee County,GENESEE,BURTON CITY; 7,2749,2119,483,96,650,397,30,15
P1252744000003,Oakland County,OAKLAND,FARMINGTON HILLS CITY; 3,2802,2496,211,45,1269,608,58,11
P1215636000002,Muskegon County,MUSKEGON,MUSKEGON HEIGHTS CITY; 2,2722,149,2451,89,819,14,5,4
P0654600002012,Ingham County,INGHAM,LANSING CITY; Ward 2; Precinct 12,2701,2219,232,294,810,373,68,15
P0553158000004,Grand Traverse County,GD. TRAVERSE,GARFIELD TOWNSHIP; 4,2732,2511,41,110,550,593,58,39
P1632102000011,Wayne County,WAYNE,DEARBORN HEIGHTS CITY; 11,3282,2645,393,63,776,320,21,23
P1015072000001,Manistee County,MANISTEE,MANISTEE CITY; 1,2761,2571,11,80,710,695,60,35
P0655314000008,Ingham County,INGHAM,MERIDIAN TOWNSHIP; 8,2739,2132,164,106,994,396,57,20
P0558034000008,Grand Traverse County,GD. TRAVERSE,TRAVERSE CITY; 8,2781,2638,15,47,1047,523,74,34
P1636506000001,Wayne County,WAYNE,PLYMOUTH CITY; 1,2787,2600,72,48,863,647,81,15
P1471618000005,St. Clair County,ST. CLAIR,CLAY TOWNSHIP; 5,2558,2498,3,24,229,759,41,6
P0997646000014,Macomb County,MACOMB,STERLING HEIGHTS CITY; 14,2762,2127,228,29,457,446,18,4
P0250592003001,Calhoun County,CALHOUN,BATTLE CREEK CITY; 1,2655,1598,651,379,352,285,26,13
P0434330000002,Dickinson County,DICKINSON,KINGSFORD CITY; 2,2806,2722,18,45,431,857,40,12
P0450744000001,Eaton County,EATON,BENTON TOWNSHIP; 1,2796,2690,26,105,523,949,81,18
P1215636000001,Muskegon County,MUSKEGON,MUSKEGON HEIGHTS CITY; 1,2755,252,2375,101,941,25,9,7
P1393866000005,Ottawa County,OTTAWA,HOLLAND TOWNSHIP; 5,2772,2541,23,97,343,1224,60,14
P0991432000003,Macomb County,MACOMB,CENTER LINE CITY; 3,2736,2025,535,52,645,392,36,13
P0997282000015,Macomb County,MACOMB,SHELBY TOWNSHIP; 15,2797,2662,16,35,491,1042,55,6
P0777930000004,Kalamazoo County,KALAMAZOO,TEXAS TOWNSHIP; 4,2778,2386,70,58,839,848,73,5
P1250864000007,Oakland County,OAKLAND,BIRMINGHAM CITY; 7,2761,2493,103,70,908,634,51,14
P0490342000001,Genesee County,GENESEE,ARGENTINE TOWNSHIP; 1,2809,2752,8,47,523,1007,54,15
P1633142000009,Wayne County,WAYNE,GARDEN CITY; 9,2787,2547,116,131,530,535,54,18
P1610300003002,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 3; Precinct 2,2768,2306,48,93,1104,104,34,8
P0997282000014,Macomb County,MACOMB,SHELBY TOWNSHIP; 14,2780,2557,87,66,479,1058,37,13
P1574044000001,Tuscola County,TUSCOLA,INDIANFIELDS TOWNSHIP; 1,2805,2577,128,125,338,781,41,6
P1256544006018,Oakland County,OAKLAND,PONTIAC CITY; Ward 6; Precinct 18,2696,1026,1008,603,369,77,14,4
P0498238000001,Genesee County,GENESEE,VIENNA TOWNSHIP; 1,2792,2661,39,82,651,831,54,15
P0997646000044,Macomb County,MACOMB,STERLING HEIGHTS CITY; 44,2758,2330,27,35,492,753,18,5
P1393188000006,Ottawa County,OTTAWA,GEORGETOWN TOWNSHIP; 6,2820,2734,13,50,368,1273,81,22
P0493330000001,Genesee County,GENESEE,GRAND BLANC TOWNSHIP; 1,2766,2334,285,84,862,659,50,18
P0991652000031,Macomb County,MACOMB,CLINTON TOWNSHIP; 31,2797,2418,276,62,605,648,57,13
P1451046000002,Saginaw County,SAGINAW,BRIDGEPORT TOWNSHIP; 2,2720,1764,685,423,552,335,30,7
P1215634000001,Muskegon County,MUSKEGON,MUSKEGON TOWNSHIP; 1,2700,2099,406,132,500,379,43,20
P1152340000002,Monroe County,MONROE,DUNDEE TOWNSHIP; 2,2817,2741,11,60,462,755,75,17
P1257004000008,Oakland County,OAKLAND,ROYAL OAK CITY; 8,2796,2643,34,66,1078,672,93,25
P0210552000001,Berrien County,BERRIEN,BARODA TOWNSHIP; 1,2801,2660,25,125,339,978,57,8
P1213098000001,Muskegon County,MUSKEGON,FRUITLAND TOWNSHIP; 1,2807,2709,10,63,653,818,70,22
P0174236000001,Bay County,BAY,KAWKAWLIN TOWNSHIP; 1,2790,2702,2,51,470,832,51,18
P1251764000013,Oakland County,OAKLAND,COMMERCE TOWNSHIP; 13,2800,2627,27,67,668,884,58,19
P0774218000005,Kalamazoo County,KALAMAZOO,KALAMAZOO TOWNSHIP; 5,2771,2321,267,68,954,365,69,19
P0493330000014,Genesee County,GENESEE,GRAND BLANC TOWNSHIP; 14,2801,2518,160,117,697,769,57,14
P0777930000005,Kalamazoo County,KALAMAZOO,TEXAS TOWNSHIP; 5,2792,2484,43,62,855,857,76,16
P0991652000035,Macomb County,MACOMB,CLINTON TOWNSHIP; 35,2832,2625,123,56,690,929,59,12
P0492900009057,Genesee County,GENESEE,FLINT CITY; Ward 9; Precinct 57,2724,2076,460,129,560,345,29,16
P1632200006475,Wayne County,WAYNE,DETROIT CITY; 475,2719,1279,308,2064,326,28,6,5
P0774216000007,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 7,2668,1537,845,151,1008,106,40,40
P1134438000001,Missaukee County,MISSAUKEE,LAKE TOWNSHIP; 1,2800,2718,7,69,428,1007,48,14
P1031566000002,Marquette County,MARQUETTE,CHOCOLAY TOWNSHIP; 2,2820,2640,4,22,767,817,66,34
P1150674000006,Monroe County,MONROE,BEDFORD TOWNSHIP; 6,2824,2745,3,75,574,880,57,19
P0936012000001,Livingston County,LIVINGSTON,OCEOLA TOWNSHIP; 1,2829,2744,4,42,503,1073,67,10
P0553158000006,Grand Traverse County,GD. TRAVERSE,GARFIELD TOWNSHIP; 6,2755,2532,26,85,562,781,68,22
P1258070000009,Oakland County,OAKLAND,TROY CITY; 9,2817,2305,62,61,746,843,53,15
P0692442000001,Iosco County,IOSCO,EAST TAWAS CITY; 1,2808,2687,5,57,496,920,39,28
P1376168000001,Otsego County,OTSEGO,OTSEGO LAKE TOWNSHIP; 1,2847,2782,11,50,508,1085,64,14
P1631312000013,Wayne County,WAYNE,CANTON TOWNSHIP; 13,2762,2112,345,79,750,591,38,15
P0554924000001,Grand Traverse County,GD. TRAVERSE,LONG LAKE TOWNSHIP; 1,2814,2713,6,59,727,928,61,45
P1211384000001,Muskegon County,MUSKEGON,CASNOVIA TOWNSHIP; 1,2805,2594,17,230,304,886,45,8
P1258548000012,Oakland County,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 12,2811,1926,457,37,1228,468,24,9
P0231702003001,Branch County,BRANCH,COLDWATER CITY; Ward 3; Precinct 1,2816,2687,12,83,457,837,59,17
P1257510000003,Oakland County,OAKLAND,SOUTH LYON CITY; 3,2812,2652,32,59,585,928,65,21
P0654600002021,Ingham County,INGHAM,LANSING CITY; Ward 2; Precinct 21,2685,1701,655,220,886,305,54,23
P0811224000005,Kent County,KENT,BYRON TOWNSHIP; 5,2824,2727,13,41,344,1428,83,10
P0995048000009,Macomb County,MACOMB,MACOMB TOWNSHIP; 9,2797,2454,100,72,594,1196,48,8
P1390136000001,Ottawa County,OTTAWA,ALLENDALE TOWNSHIP; 1,2834,2707,25,91,412,1278,71,9
P0377094000002,Clinton County,CLINTON,ST. JOHNS CITY; 2,2775,2617,7,141,470,722,85,11
P0811366000002,Kent County,KENT,CASCADE TOWNSHIP; 2,2832,2664,44,39,633,1032,89,15
P1150674000004,Monroe County,MONROE,BEDFORD TOWNSHIP; 4,2838,2745,11,90,550,853,53,11
P1611502000001,Washtenaw County,WASHTENAW,CHELSEA CITY; 1,2833,2721,9,68,1141,641,68,12
P0813400003060,Kent County,KENT,GRAND RAPIDS CITY; Ward 3; Precinct 60,2760,1413,1027,309,1205,167,59,41
P0997646000024,Macomb County,MACOMB,STERLING HEIGHTS CITY; 24,2793,2339,86,36,487,630,34,10
P1251764000004,Oakland County,OAKLAND,COMMERCE TOWNSHIP; 4,2849,2754,20,39,608,954,72,17
P0933704000001,Livingston County,LIVINGSTON,HARTLAND TOWNSHIP; 1,2828,2750,6,46,493,1133,65,16
P0370590000004,Clinton County,CLINTON,BATH TOWNSHIP; 4,2805,2512,86,101,952,664,71,18
P1150674000011,Monroe County,MONROE,BEDFORD TOWNSHIP; 11,2853,2780,13,54,524,959,64,11
P0051370000001,Allegan County,ALLEGAN,CASCO TOWNSHIP; 1,2823,2540,87,257,605,730,69,8
P1295434000002,Ogemaw County,OGEMAW,MILLS TOWNSHIP; 2,2789,2640,14,68,289,539,32,10
P0997076000018,Macomb County,MACOMB,ST. CLAIR SHORES CITY; 18,2826,2703,31,56,594,808,42,18
P1254040000006,Oakland County,OAKLAND,INDEPENDENCE TOWNSHIP; 6,2832,2708,21,103,677,934,66,14
P1557352000001,Shiawassee County,SHIAWASSEE,SHIAWASSEE TOWNSHIP; 1,2840,2763,7,36,524,893,82,20
P1638600000005,Wayne County,WAYNE,WESTLAND CITY; 5,2803,1977,624,142,850,356,44,19
P0997282000021,Macomb County,MACOMB,SHELBY TOWNSHIP; 21,2797,1741,598,312,515,350,35,11
P0774216000011,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 11,2626,734,1565,159,720,73,16,14
P0492900007045,Genesee County,GENESEE,FLINT CITY; Ward 7; Precinct 45,2773,1022,1519,71,899,103,15,19
P0553158000003,Grand Traverse County,GD. TRAVERSE,GARFIELD TOWNSHIP; 3,2789,2574,30,63,788,791,76,36
P1618916000009,Washtenaw County,WASHTENAW,YPSILANTI TOWNSHIP; 9,2777,2079,536,100,1037,498,55,21
P0997646000023,Macomb County,MACOMB,STERLING HEIGHTS CITY; 23,2754,2280,17,31,458,640,20,10
P0250592004013,Calhoun County,CALHOUN,BATTLE CREEK CITY; 13,2713,1902,428,376,354,297,38,17
P1256903502009,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 9,2841,2517,57,75,815,880,73,12
P0654600003028,Ingham County,INGHAM,LANSING CITY; Ward 3; Precinct 28,2700,1624,723,304,795,275,32,22
P0876106000001,Lapeer County,LAPEER,OREGON TOWNSHIP; 1,2850,2779,1,59,504,980,67,17
P0435922000001,Dickinson County,DICKINSON,NORWAY CITY; 1,2845,2771,1,40,447,760,57,16
P0451338000001,Eaton County,EATON,CARMEL TOWNSHIP; 1,2855,2777,11,111,471,963,85,13
P0931064000009,Livingston County,LIVINGSTON,BRIGHTON TOWNSHIP; 9,2857,2722,38,48,655,1213,59,9
P0735602000001,Isabella County,ISABELLA,MOUNT PLEASANT CITY; 1,2772,2419,52,146,597,445,64,23
P0818894001004,Kent County,KENT,WYOMING CITY; Ward 1; Precinct 4,2796,2401,92,272,541,659,66,12
P1256544001002,Oakland County,OAKLAND,PONTIAC CITY; Ward 1; Precinct 2,2803,852,1662,365,775,98,8,8
P0813400002029,Kent County,KENT,GRAND RAPIDS CITY; Ward 2; Precinct 29,2721,1548,754,421,569,228,48,30
P0811850000002,Kent County,KENT,COURTLAND TOWNSHIP; 2,2867,2777,6,47,428,1037,68,16
P0754142001001,Jackson County,JACKSON,JACKSON CITY; Ward 1; Precinct 1,2678,1353,1045,141,508,197,32,9
P0992429000001,Macomb County,MACOMB,EASTPOINTE CITY; 1,2780,1618,983,89,899,234,22,16
P0370840000001,Clinton County,CLINTON,BINGHAM TOWNSHIP; 1,2859,2739,11,101,528,878,66,14
P0214760000001,Berrien County,BERRIEN,LINCOLN TOWNSHIP; 1,2872,2738,40,43,529,1147,78,11
P1215634000005,Muskegon County,MUSKEGON,MUSKEGON TOWNSHIP; 5,2837,2661,31,159,465,520,56,14
P1633670000006,Wayne County,WAYNE,HARPER WOODS CITY; 6,2839,1360,1345,72,1117,275,23,16
P1393864003006,Ottawa County,OTTAWA,HOLLAND CITY; Ward 3; Precinct 6,2754,1917,106,1210,689,307,78,23
P1256903501014,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 14,2851,2160,159,55,738,862,56,12
P1610300004003,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 4; Precinct 3,2817,2388,140,150,1155,94,34,17
P1638166000005,Wayne County,WAYNE,VAN BUREN TOWNSHIP; 5,2810,2215,432,85,745,516,58,23
P0758430000001,Jackson County,JACKSON,WATERLOO TOWNSHIP; 1,2856,2785,9,46,547,834,63,13
P1258070000029,Oakland County,OAKLAND,TROY CITY; 29,2854,2571,65,64,885,840,75,12
P1618916000007,Washtenaw County,WASHTENAW,YPSILANTI TOWNSHIP; 7,2703,1339,1127,114,757,280,22,12
P0491206000002,Genesee County,GENESEE,BURTON CITY; 2,2818,2638,32,94,421,455,39,23
P1258070000020,Oakland County,OAKLAND,TROY CITY; 20,2830,2033,96,38,766,812,39,13
P1638042000007,Wayne County,WAYNE,TRENTON CITY; 7,2860,2602,165,71,675,738,36,8
P1638494000001,Wayne County,WAYNE,WAYNE CITY; 1,2819,2029,555,90,501,380,31,17
P0210484000001,Berrien County,BERRIEN,BAINBRIDGE TOWNSHIP; 1,2850,2607,20,234,303,1075,46,8
P0170654000001,Bay County,BAY,BEAVER TOWNSHIP; 1,2885,2837,1,56,448,988,62,8
P1258548000011,Oakland County,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 11,2850,1998,584,52,1088,501,33,12
P0776140000002,Kalamazoo County,KALAMAZOO,OSHTEMO TOWNSHIP; 2,2864,2638,93,63,787,762,80,10
P1436956000002,Roscommon County,ROSCOMMON,ROSCOMMON TOWNSHIP; 2,2878,2810,3,25,417,858,56,17
P0997076000001,Macomb County,MACOMB,ST. CLAIR SHORES CITY; 1,2887,2664,139,33,867,1125,51,19
P1633558000002,Wayne County,WAYNE,GROSSE POINTE WOODS CITY; 2,2874,2618,124,39,813,877,75,15
P1617780000001,Washtenaw County,WASHTENAW,SYLVAN TOWNSHIP; 1,2833,2680,30,55,972,929,85,18
P0938116000001,Livingston County,LIVINGSTON,TYRONE TOWNSHIP; 1,2848,2715,21,67,500,963,53,10
P1255056000007,Oakland County,OAKLAND,MADISON HEIGHTS CITY; 7,2870,2603,127,65,730,712,68,15
P0992429000003,Macomb County,MACOMB,EASTPOINTE CITY; 3,2819,2142,464,83,734,430,45,18
P1257510000002,Oakland County,OAKLAND,SOUTH LYON CITY; 2,2879,2761,19,96,597,820,79,11
P0997076000016,Macomb County,MACOMB,ST. CLAIR SHORES CITY; 16,2855,2683,64,40,638,897,65,22
P1251004000003,Oakland County,OAKLAND,BRANDON TOWNSHIP; 3,2900,2827,22,54,500,1119,85,21
P0652412000004,Ingham County,INGHAM,EAST LANSING CITY; 4,2761,1999,406,139,1066,259,35,20
P0993042000003,Macomb County,MACOMB,FRASER CITY; 3,2855,2627,122,45,670,784,65,21
P1631122000004,Wayne County,WAYNE,BROWNSTOWN TOWNSHIP; 4,2919,2483,206,98,846,1093,64,6
P1035190000007,Marquette County,MARQUETTE,MARQUETTE CITY; 7,2855,2712,19,29,1032,409,64,36
P1618916000012,Washtenaw County,WASHTENAW,YPSILANTI TOWNSHIP; 12,2803,1542,1088,98,944,281,54,28
P0997646000027,Macomb County,MACOMB,STERLING HEIGHTS CITY; 27,2888,2685,89,62,567,907,61,12
P0991652000011,Macomb County,MACOMB,CLINTON TOWNSHIP; 11,2839,1644,1040,96,668,425,36,12
P0997282000016,Macomb County,MACOMB,SHELBY TOWNSHIP; 16,2895,2788,25,58,590,1295,43,10
P0991534000004,Macomb County,MACOMB,CHESTERFIELD TOWNSHIP; 4,2856,2597,91,156,527,1036,46,15
P0818894001001,Kent County,KENT,WYOMING CITY; Ward 1; Precinct 1,2758,1926,204,629,538,406,49,13
P1636942000012,Wayne County,WAYNE,ROMULUS CITY; 12,2765,1346,1209,113,762,315,28,24
P1254982000003,Oakland County,OAKLAND,LYON TOWNSHIP; 3,2867,2733,35,135,475,814,71,12
P0993682000002,Macomb County,MACOMB,HARRISON TOWNSHIP; 2,2855,2434,293,72,708,759,50,9
P1215632002006,Muskegon County,MUSKEGON,MUSKEGON CITY; Ward 2; Precinct 6,2764,1085,1398,295,648,123,13,11
P0652142000001,Ingham County,INGHAM,DELHI TOWNSHIP; 1,2844,2438,157,117,886,718,53,14
P1638890000004,Wayne County,WAYNE,WYANDOTTE CITY; 4,2875,2749,26,146,638,598,54,25
P1475208000001,St. Clair County,ST. CLAIR,MARYSVILLE CITY; 1,2906,2824,16,65,336,673,47,18
P0998400004027,Macomb County,MACOMB,WARREN CITY; Ward 4; Precinct 27,2890,2617,134,44,619,800,43,12
P0056182000001,Allegan County,ALLEGAN,OVERISEL TOWNSHIP; 1,2911,2839,11,81,194,1437,42,16
P0238128000001,Branch County,BRANCH,UNION TOWNSHIP; 1,2868,2751,10,39,321,755,57,11
P0892570000001,Leelanau County,LEELANAU,ELMWOOD TOWNSHIP; 1,2905,2820,6,67,899,1001,83,33
P0654600001007,Ingham County,INGHAM,LANSING CITY; Ward 1; Precinct 7,2745,1785,499,398,760,177,53,34
P0774216000003,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 3,2797,2190,374,136,870,133,53,45
P0810184000003,Kent County,KENT,ALPINE TOWNSHIP; 3,2876,2727,44,133,670,864,76,28
P0933634000002,Livingston County,LIVINGSTON,HANDY TOWNSHIP; 2,2886,2794,7,67,375,725,68,14
P1632100000015,Wayne County,WAYNE,DEARBORN CITY; 15,2781,2490,55,85,611,100,8,22
P1253808000002,Oakland County,OAKLAND,HIGHLAND TOWNSHIP; 2,2918,2852,9,54,418,1057,55,13
